Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Cover_Type
2993,218,27,404,24,1595,233,231,109,988,0,0,1,0,6
2645,150,17,294,41,3427,205,207,125,2562,0,0,0,0,5
2730,24,11,-133,-53,938,222,215,115,2603,0,0,1,0,4
2683,172,16,225,12,1238,184,218,159,796,0,0,1,0,3
2369,63,13,196,65,1775,198,194,120,1860,0,0,1,1,3
3369,237,5,710,79,1922,193,252,191,2195,0,0,1,0,3
2735,85,13,98,40,1211,222,230,130,2333,0,0,1,0,6
3158,121,15,659,109,2963,183,196,136,2611,0,0,1,0,4
3259,184,25,412,60,2726,217,205,118,1718,0,0,1,0,6
2277,273,19,306,72,281,143,209,206,-253,0,0,0,1,6
3073,-43,9,207,47,1821,222,228,130,2437,1,0,0,0,3
2958,29,-1,139,17,367,217,238,156,1694,0,0,1,0,4
2042,257,16,152,63,695,156,219,211,1192,0,0,0,1,5
2602,177,15,268,35,1598,195,221,149,1772,0,0,1,0,4
1696,107,19,-144,6,198,226,198,111,-471,0,0,0,1,4
2941,80,27,354,63,3416,223,210,109,1380,0,0,0,0,5
2582,196,13,179,0,1044,249,258,135,1282,0,0,1,0,1
3092,178,31,49,-25,1978,221,198,104,896,0,0,1,0,5
2197,177,18,120,45,1623,205,210,142,-292,0,0,0,1,5
3105,-25,3,404,62,274,233,240,116,3575,1,0,0,0,6
1543,216,16,-123,20,483,169,218,176,735,0,0,0,1,2
2618,143,28,188,-2,1453,256,222,77,-156,0,0,1,0,5
3127,78,-4,319,-8,3163,200,237,173,2535,1,0,0,0,6
2950,130,24,144,-5,1914,238,218,97,1034,1,0,0,0,4
3176,22,13,210,15,2989,222,216,123,1910,1,0,0,0,4
2530,-47,6,372,76,850,231,219,103,2738,1,0,0,1,3
3191,229,6,396,-1,3998,249,273,138,3113,1,0,0,0,2
2545,129,20,-41,-16,2385,214,220,127,1009,0,0,0,1,2
2899,-54,21,138,-9,1948,252,194,49,739,1,0,0,0,6
2977,197,1,38,-74,2734,243,271,161,3700,1,0,0,0,1
3189,101,24,723,162,2098,224,205,94,1607,0,0,1,0,6
2872,83,0,-1,-67,2022,227,249,158,1584,1,0,0,0,3
2820,73,17,385,31,3849,260,229,84,2529,1,0,0,0,1
2718,29,7,241,38,1634,239,242,131,1351,0,0,1,0,4
2998,199,14,503,31,2722,213,243,151,2546,0,0,1,0,2
1980,382,22,114,58,255,137,223,234,-330,0,0,0,1,5
2249,4,29,159,124,1477,207,149,78,600,0,0,0,1,6
3003,270,11,467,6,3725,258,259,101,2218,1,0,0,0,2
1655,203,27,110,46,753,194,218,149,-409,0,0,0,1,3
2530,51,15,220,32,970,238,210,112,861,0,0,1,0,3
3351,207,15,546,53,4146,209,226,157,2637,0,0,1,0,4
2845,-38,8,405,64,490,221,211,95,2111,0,0,1,0,1
2953,79,17,210,-4,1563,228,209,128,368,0,0,1,0,4
2904,36,18,373,30,2716,254,224,113,1189,1,0,0,0,2
1574,248,13,111,91,901,109,191,227,1034,0,0,0,1,6
2869,136,4,425,31,-24,229,258,155,752,0,0,1,0,2
2561,87,13,79,18,1820,226,222,116,2119,1,0,0,0,2
2952,141,10,454,27,1963,233,241,132,2343,0,0,1,0,3
2065,329,20,101,57,155,63,185,274,948,0,0,0,1,3
2279,135,28,332,85,1764,194,180,112,-1062,0,0,0,1,5
2235,97,13,207,59,275,230,217,99,1720,0,0,0,1,4
2934,112,-6,615,141,508,158,230,189,2496,0,0,1,0,5
2060,132,25,26,73,859,189,196,127,1250,0,0,0,1,3
2563,62,19,354,101,599,206,198,127,71,0,0,0,1,6
2664,24,-2,27,-9,91,189,206,158,2357,0,0,1,0,7
2656,60,6,60,8,2000,206,206,138,2620,0,0,1,0,7
2964,126,14,67,2,1807,194,198,139,2320,0,0,1,0,7
2971,239,16,341,28,1415,196,243,183,1736,0,0,1,0,4
2624,187,23,184,7,4080,255,237,101,244,1,0,0,1,1
1882,24,3,117,46,-932,227,235,131,1537,0,0,0,1,2
2186,78,24,87,32,1100,217,200,109,-397,0,0,0,1,4
3113,204,11,196,-27,4149,188,218,167,3375,0,0,1,0,6
2984,115,17,369,78,2455,204,206,116,3415,1,0,0,0,2
2719,236,37,588,131,2136,137,154,140,827,0,0,0,0,3
2744,63,1,-46,-27,292,233,243,146,1521,0,0,1,0,6
3112,143,16,-145,-76,3249,218,237,148,2255,1,0,0,0,3
2856,6,21,-41,-35,1543,221,175,79,545,0,0,1,0,7
2704,15,18,232,58,457,225,205,87,2629,0,0,0,0,5
3666,230,30,620,88,5967,216,208,122,2012,1,0,0,0,1
2858,348,23,136,-6,2554,193,248,180,936,0,0,0,0,4
2654,66,2,326,42,690,237,267,143,2176,0,0,1,0,3
2941,148,-4,625,94,1161,187,244,174,1304,0,0,1,0,2
2731,60,11,314,52,748,238,221,98,2126,1,0,0,0,6
1606,171,24,-136,9,1471,198,223,147,-797,0,0,0,1,4
3013,96,20,628,78,2384,245,204,82,285,0,0,0,0,2
2931,-63,-8,213,40,1581,183,217,161,3579,0,0,1,0,6
2838,259,13,421,69,2226,216,246,146,766,0,0,1,0,5
2434,242,26,129,9,3291,232,238,139,383,0,0,0,1,2
2490,50,17,-3,19,781,189,191,135,749,0,0,1,0,6
2869,63,13,89,2,2466,201,197,120,3258,0,0,1,0,6
2380,252,0,131,11,4021,192,284,195,2565,1,0,0,1,1
2547,351,19,229,15,534,169,234,180,592,0,0,0,0,7
2534,336,18,-36,5,2773,137,198,201,2222,0,0,1,1,4
2354,188,10,56,-8,803,168,235,184,1242,0,0,0,0,1
2655,-40,26,283,34,167,245,181,29,470,0,0,0,0,4
1904,331,41,72,39,2058,133,172,176,-1012,0,0,0,1,3
1931,241,27,152,59,743,172,207,177,-785,0,0,0,1,3
3409,62,15,27,-75,6108,220,225,144,4480,1,0,0,0,4
2883,192,19,474,61,749,162,198,184,380,0,0,1,0,5
2639,154,19,322,99,1076,211,228,149,1733,0,0,1,0,4
1921,295,17,41,13,1356,175,240,192,679,0,0,0,1,2
3210,182,17,799,106,1904,223,224,126,563,0,0,1,0,4
2392,19,23,-72,-16,1531,233,191,58,1916,0,0,0,1,4
3020,-45,19,203,27,1385,246,202,73,1395,0,0,1,0,6
2723,159,15,174,2,2643,235,240,127,1859,0,0,0,0,4
3275,61,30,369,97,3059,200,167,95,2475,0,0,1,0,7
2420,117,18,-74,12,1880,196,209,136,2395,0,0,0,0,4
3231,337,28,769,126,3029,155,198,193,113,0,0,1,0,5
2871,170,12,112,-11,1958,243,260,158,1450,0,0,1,0,4
2898,76,1,329,2,429,218,241,162,2801,0,0,1,0,3
3042,45,7,652,104,2079,218,204,129,1368,0,0,1,0,5
2825,65,12,379,62,680,224,222,94,1990,0,0,1,0,2
2995,-21,-3,28,-47,4614,224,268,180,4481,1,0,0,0,1
3059,47,5,369,41,-31,223,228,149,2970,0,0,1,0,5
3202,124,0,39,-67,4083,252,284,175,3693,1,0,0,0,1
3067,230,9,534,61,3555,219,278,166,1251,1,0,1,0,1
2566,-45,20,-33,5,190,218,188,76,1948,0,0,1,0,5
2934,165,3,128,-28,2412,215,241,143,3059,1,0,0,0,3
2642,116,17,220,16,1049,216,221,130,239,0,0,1,0,4
2535,127,8,183,36,720,186,219,170,2003,0,0,1,0,6
2390,133,36,301,75,2629,218,186,68,273,0,0,0,1,6
2534,-12,-4,124,-3,-231,208,238,160,2592,0,0,1,0,5
2845,206,26,293,81,2210,179,218,163,88,0,0,1,0,1
2902,-68,45,159,19,1404,258,157,-35,1244,1,0,0,0,4
2354,95,-2,20,-10,729,195,238,159,2168,0,0,0,0,1
2210,244,26,201,60,86,226,236,135,310,0,0,0,1,5
3090,351,19,636,66,3207,201,236,138,459,0,0,1,0,2
3066,64,8,434,32,1990,230,215,130,2874,0,0,1,0,4
3243,74,0,714,75,886,230,244,141,2964,0,0,1,0,4
2902,219,24,284,28,4407,206,220,127,1316,0,0,1,0,3
2783,26,-8,-77,-124,3273,226,273,178,3792,1,0,0,0,1
2803,101,11,219,28,2041,223,242,145,1541,0,0,1,0,3
2438,204,12,297,73,462,193,245,173,2483,0,0,1,0,1
2551,86,14,237,47,1590,249,251,117,1433,0,0,0,1,5
3012,217,15,259,3,1967,220,238,163,666,0,0,1,0,4
1714,101,15,-74,-4,257,242,223,100,295,0,0,0,1,5
3054,311,21,38,-45,3099,169,210,167,1630,1,0,0,0,6
2314,139,19,518,120,1799,236,204,78,1064,0,0,0,1,1
2925,255,22,147,13,1431,216,248,178,904,0,0,1,0,4
2642,247,14,617,103,1934,161,208,172,1745,0,0,1,0,2
2634,127,24,471,100,1464,230,190,87,814,0,0,0,1,3
2104,152,19,248,83,-97,239,239,111,505,0,0,0,1,3
1865,207,29,-22,26,779,168,207,181,-423,0,0,0,1,6
1674,327,29,0,44,1932,144,189,158,-379,0,0,0,1,4
2809,404,35,608,89,3314,173,220,172,-530,0,0,0,0,3
2635,101,7,87,-36,1411,231,235,132,937,0,0,1,0,3
3059,196,10,471,24,1261,231,237,129,3745,0,0,1,0,6
2476,244,13,287,43,1031,141,202,205,839,0,0,1,0,4
1841,241,20,-25,7,973,137,206,212,-545,0,0,0,1,5
3091,48,14,152,-4,3856,210,199,127,3228,0,0,1,0,5
2724,114,5,118,-11,1517,248,280,166,1638,1,0,1,0,4
2871,190,6,573,80,2296,195,221,139,2489,0,0,1,0,5
2633,74,23,151,44,2167,228,191,85,720,0,0,1,0,7
3057,109,11,364,22,3463,199,224,160,2265,0,0,1,0,1
2067,237,18,-98,4,1395,235,248,138,-1123,1,0,0,1,7
2683,252,29,96,41,2201,202,222,163,-1003,0,0,0,0,6
2651,6,8,149,-33,-809,245,230,93,1858,0,0,1,0,7
3278,51,9,598,92,2796,160,178,173,2087,0,0,1,0,7
2136,96,31,19,34,2253,229,173,57,-51,0,0,0,1,2
1575,171,13,208,87,221,253,233,102,-279,0,0,0,1,2
2297,239,15,143,36,664,147,227,215,713,0,0,0,1,5
3109,93,11,194,28,1650,209,215,133,2438,0,0,1,0,5
2994,211,7,359,55,-155,245,285,169,938,0,0,1,0,5
2640,154,15,319,88,1089,179,216,161,2152,0,0,1,0,3
2906,124,23,297,82,2194,204,221,152,1134,0,0,1,0,5
2766,284,29,155,22,1222,182,193,134,-99,0,0,0,0,7
2203,156,9,-92,-26,1271,206,236,169,687,0,0,0,1,4
2668,299,12,63,6,1811,168,235,184,742,0,0,1,0,6
2381,141,22,114,31,636,188,204,136,1024,0,0,0,1,6
2098,61,19,78,-12,219,261,225,91,-843,0,0,0,1,5
2509,113,8,153,16,-269,233,248,147,814,0,0,1,0,5
1593,224,17,48,85,891,145,228,199,1125,0,0,0,1,3
2340,135,19,37,-12,279,259,245,77,445,1,0,0,1,5
2734,16,8,130,19,853,237,213,103,2361,1,0,0,0,6
2588,208,22,54,17,2010,224,238,143,822,0,0,1,0,4
2724,22,11,195,19,2283,239,223,127,1784,1,0,0,0,3
3317,305,32,192,-11,4256,190,219,157,1880,1,0,0,0,4
2190,145,13,27,6,340,237,254,134,-171,0,0,0,1,5
2472,119,4,77,-59,659,247,257,134,1602,1,0,0,0,4
2539,124,36,80,15,2026,242,180,67,-490,0,0,0,0,6
2858,186,13,351,39,613,191,246,189,510,0,0,1,0,3
2695,131,19,265,47,1546,201,210,134,1050,0,0,1,0,3
2896,225,12,693,126,666,206,237,154,1337,0,0,0,0,6
2613,77,16,-3,-18,1019,224,210,106,1470,1,0,0,0,4
2972,213,21,354,85,1766,160,212,211,703,0,0,1,0,7
2774,220,22,209,29,665,195,217,131,1692,1,0,0,0,7
2730,0,20,245,5,1830,247,204,79,424,0,0,1,0,4
3056,200,37,502,120,1343,195,169,53,942,0,0,1,0,7
2763,301,21,474,87,1437,130,211,212,1942,0,0,1,0,2
3194,-44,21,554,74,1947,254,192,42,3737,1,0,0,0,5
2338,245,17,137,39,1128,197,241,176,1116,0,0,1,0,2
2559,243,16,56,-23,871,208,246,163,1428,0,0,1,0,5
2676,93,14,213,37,1088,228,229,127,1909,0,0,1,0,3
2248,68,4,429,75,122,234,250,140,-283,0,0,0,1,2
2927,188,11,692,90,2347,165,226,188,515,0,0,1,0,2
2772,98,3,121,-9,3238,194,229,164,2755,0,0,0,0,2
2352,221,17,150,36,209,160,219,192,835,0,0,0,1,3
2851,50,14,250,32,2974,239,225,107,2279,0,0,0,0,3
2515,94,8,-40,-11,581,213,232,152,1668,0,0,1,0,5
2685,20,13,254,39,3143,254,237,109,1571,1,0,0,1,3
3546,59,14,573,50,3261,175,175,151,3309,0,0,0,0,7
2714,373,18,361,72,869,108,221,242,1123,0,0,1,0,6
2832,397,22,351,15,3359,212,265,170,224,0,0,1,0,2
3053,379,18,315,2,3213,164,240,197,1383,1,0,0,0,4
3582,155,3,199,-31,5233,252,274,140,4396,1,0,0,0,5
2873,216,13,586,80,1118,158,216,187,1675,0,0,1,0,2
2827,237,11,406,54,-19,190,241,181,1795,0,0,1,0,6
1937,215,25,142,63,979,181,198,146,255,0,0,0,1,4
2937,86,6,179,-2,1890,214,254,168,1759,0,0,1,0,2
2947,92,3,594,72,162,235,235,117,2269,1,0,0,0,4
2271,161,16,-203,-9,106,166,222,208,480,0,0,1,0,5
2997,106,22,327,53,2012,235,213,114,587,1,0,0,0,5
2971,196,18,318,52,2637,200,205,149,2379,0,0,1,0,6
3082,244,9,355,33,2811,211,248,153,3295,1,0,0,0,4
2620,-22,24,243,81,-85,215,184,68,2127,0,0,1,0,6
2228,81,15,90,23,676,278,257,91,254,0,0,0,1,5
2692,151,10,149,10,877,202,224,158,1400,0,0,1,0,5
2514,132,13,-32,-37,1558,215,250,169,-232,0,0,0,1,4
2947,265,10,146,-32,3017,231,252,145,2632,0,0,0,0,4
2825,113,12,108,-46,1493,254,240,122,344,1,0,1,0,6
2602,273,14,22,0,827,151,230,203,1623,0,0,1,0,6
2763,255,11,366,95,998,138,211,204,1723,0,0,1,0,6
2889,71,25,251,36,1758,245,209,77,857,0,0,1,0,4
2927,158,4,95,-10,2245,224,262,170,2927,0,0,1,0,5
3010,110,4,485,114,650,140,203,198,2515,0,0,1,0,2
3180,241,23,167,-17,4042,155,192,173,1609,1,0,0,0,2
3102,160,10,629,84,3997,204,223,136,3074,1,0,0,0,1
2572,180,13,25,17,865,218,250,166,916,0,0,0,0,3
3076,158,13,464,67,2601,210,223,130,2091,0,0,1,0,3
2186,73,9,126,22,286,246,258,140,446,0,0,0,1,4
2308,70,7,-100,-51,-60,226,230,141,136,0,0,0,1,4
2554,191,19,5,17,2756,217,219,123,2162,0,0,0,0,4
2909,200,24,279,39,3209,215,210,113,1818,0,0,1,0,3
1874,271,19,-5,34,124,164,237,209,482,0,0,0,1,4
2866,127,16,200,24,1821,236,235,132,1396,0,0,1,0,4
3025,58,16,-113,-71,2704,213,214,121,2435,1,0,0,0,5
3190,203,18,475,83,2402,181,211,172,2421,0,0,1,0,4
2915,113,0,520,75,1628,198,230,164,2998,0,0,1,0,3
3071,289,24,351,44,2069,196,222,126,2567,1,0,1,0,7
2836,105,17,45,-40,1719,200,202,144,1431,0,0,1,0,3
2532,410,22,160,30,1861,179,253,182,-1215,1,0,0,1,5
3075,165,20,589,105,1861,186,187,123,1731,0,0,1,0,7
2343,21,8,109,-9,2326,227,220,128,2416,0,0,0,1,4
3522,241,8,251,-73,6100,239,259,151,3513,1,0,0,0,3
2875,79,8,249,1,2155,242,238,126,1803,1,0,0,0,5
2581,16,23,301,61,1288,242,194,69,258,0,0,1,0,5
2561,377,21,257,72,3968,100,210,230,2610,0,0,0,1,1
2645,65,14,274,54,1416,226,216,108,910,0,0,1,0,4
2835,142,9,-69,-30,2871,217,227,148,3704,1,0,0,0,4
2645,74,34,-1,30,2338,206,167,77,1470,0,0,1,0,6
3288,188,38,352,61,3208,219,190,90,1509,0,0,1,0,4
2593,61,25,-134,-25,1039,236,197,93,739,0,0,1,0,7
2407,199,26,390,110,1500,198,204,150,-1214,0,0,0,1,6
3136,126,8,282,4,3644,199,232,160,2131,1,0,0,0,1
2825,204,18,198,42,1103,175,218,181,1357,0,0,1,0,3
2573,-3,-5,146,7,407,206,254,168,2530,0,0,1,0,2
2370,138,11,119,7,320,231,246,141,1054,0,0,1,0,1
1859,145,22,106,41,413,216,211,119,-378,0,0,0,1,4
3171,275,19,445,53,2228,164,222,209,2456,0,0,1,0,5
2516,174,11,274,20,488,232,237,117,636,0,0,0,0,6
2882,136,39,-122,7,4076,177,157,88,2353,1,0,0,0,3
3248,34,3,234,-47,3712,231,227,141,3468,0,0,0,0,5
2975,-44,19,407,54,2240,234,187,77,1343,0,0,1,0,7
3093,206,33,334,14,3971,217,209,109,586,1,0,0,0,4
2395,117,8,149,-25,2309,240,247,126,576,0,0,0,0,1
3320,189,15,576,38,2379,213,230,153,1816,0,0,1,0,2
2126,175,3,79,49,440,153,248,202,2199,0,0,0,1,1
2485,173,26,265,41,2058,255,226,104,-963,0,0,0,1,5
3295,106,0,707,105,3046,215,240,158,2595,1,0,0,0,6
2609,132,27,380,120,1031,191,196,117,1460,0,0,0,1,5
3138,-40,20,238,26,2216,232,200,92,2815,1,0,0,0,1
2825,314,27,121,-13,2133,226,234,125,8,0,0,0,0,7
3143,244,7,749,109,1506,189,248,169,1401,0,0,1,0,3
2565,228,19,93,-1,2566,192,218,133,854,0,0,0,0,4
3408,115,18,243,-19,3229,256,230,110,3323,1,0,0,0,5
3158,109,26,756,131,1593,243,193,57,1233,0,0,1,0,7
3115,260,14,565,61,989,200,229,163,1477,0,0,1,0,4
2178,112,19,0,5,2648,243,212,80,1882,0,0,0,1,2
2032,165,13,-170,23,420,199,230,177,739,0,0,0,1,5
2854,-20,22,186,24,1651,260,200,45,973,1,0,0,0,4
2909,197,13,445,47,1988,214,244,151,1616,0,0,0,0,4
3230,393,28,562,17,6132,219,257,154,1228,1,0,0,0,2
2551,296,31,457,76,3369,204,202,93,185,0,0,0,1,4
2347,265,17,-37,-3,922,178,238,201,-540,0,0,0,1,5
2327,315,34,151,87,1607,112,171,208,362,0,0,0,1,5
2971,-70,-6,144,-19,2120,205,226,173,3464,1,0,0,0,4
3558,231,23,553,72,2287,188,201,157,2033,0,0,1,0,7
3213,-14,-5,558,77,4106,190,214,169,3482,0,0,1,0,3
2508,171,19,149,45,498,187,218,170,1308,0,0,0,0,7
2516,109,-2,183,15,-1007,204,252,170,1514,0,0,1,0,3
2371,114,28,182,42,1966,249,186,64,-4,0,0,0,1,3
2721,25,21,123,31,1205,240,210,89,912,0,0,1,0,6
2886,98,7,376,20,3187,229,231,131,2482,0,0,0,0,4
2730,132,11,138,-27,1733,226,241,140,1778,0,0,0,0,3
2136,90,31,351,109,1519,258,193,36,-648,0,0,0,1,4
2673,74,8,215,39,874,188,231,171,2913,0,0,1,0,4
2990,152,0,264,-13,1791,229,273,169,2397,1,0,1,0,4
3002,183,16,208,31,1054,165,203,191,3651,0,0,1,0,7
2519,145,18,-89,-3,1769,213,229,159,85,0,0,1,0,5
3010,78,5,493,103,663,202,229,155,2858,0,0,1,0,7
2650,183,18,16,5,1159,196,210,146,1734,0,0,1,0,4
2858,243,13,359,43,1004,185,247,197,1968,0,0,1,0,4
2864,-28,13,-49,-56,1793,231,203,105,2470,0,0,1,0,5
2157,212,7,76,-1,557,159,215,199,869,0,0,0,1,4
2621,235,17,161,20,1813,174,233,179,1390,0,0,1,0,5
2725,146,14,506,96,1158,203,224,143,844,0,0,1,0,2
2569,157,0,-27,-41,2426,186,220,151,1838,0,0,0,1,2
2702,44,13,-87,12,1104,207,214,143,1666,0,0,1,0,4
2163,20,35,182,64,1374,267,186,38,-596,0,0,0,1,3
2365,267,17,133,46,381,120,210,229,2115,0,0,0,1,4
1972,184,18,-72,22,1753,178,195,155,1113,0,0,0,1,4
3017,156,5,233,-1,3361,225,258,158,2869,1,0,0,0,3
1565,114,45,286,133,2252,214,151,57,-1852,0,0,0,1,2
3012,-48,7,249,11,1538,210,193,124,1929,0,0,1,0,4
3457,70,12,609,74,3579,204,203,131,3286,0,0,1,0,7
1960,251,14,225,100,-279,146,220,220,1130,0,0,0,1,6
3006,226,13,546,87,1061,212,252,162,624,0,0,1,0,4
2839,131,43,286,38,3697,258,187,38,-206,1,0,0,1,3
2976,198,5,369,21,2396,217,260,178,1763,1,0,0,0,1
3138,153,17,261,31,2103,246,230,115,2195,0,0,1,0,6
2283,152,3,182,20,1570,211,239,153,681,0,0,0,1,2
2656,180,17,513,99,1917,181,221,175,1886,0,0,1,0,3
2897,162,25,937,192,2661,199,198,127,1320,0,0,1,0,2
3047,290,18,72,-37,2891,213,235,157,1652,0,0,1,0,6
2761,136,9,120,-16,3493,218,237,137,1429,1,0,0,0,5
2894,159,-3,-33,-48,1678,205,248,186,3237,1,0,0,0,7
2893,82,11,-2,-30,1526,231,229,141,2689,0,0,1,0,5
2815,238,12,626,129,2491,165,227,183,1337,0,0,1,0,4
3059,124,7,-91,-68,2551,202,268,212,3193,1,0,0,0,2
2053,220,8,329,78,1253,219,243,135,480,0,0,0,1,1
2599,61,23,127,-5,1806,262,207,67,1144,0,0,1,0,3
2893,72,10,325,49,2935,242,248,130,3363,1,0,0,0,4
2842,181,3,281,32,-359,172,240,198,2353,0,0,1,0,6
2824,79,15,393,74,2139,204,211,124,1797,0,0,1,0,3
2402,-14,30,136,53,634,221,168,68,734,0,0,0,1,5
2895,-8,12,301,53,1006,198,200,118,2719,0,0,1,0,4
2057,338,17,125,9,2504,153,230,180,787,0,0,0,1,2
2965,78,15,328,52,1239,232,220,119,958,0,0,1,0,6
2631,322,22,230,18,2387,202,241,152,1107,0,0,0,0,1
3243,-8,14,330,22,3342,212,196,120,3304,1,0,0,0,3
2903,230,19,342,48,2317,205,226,160,467,0,0,1,0,4
3458,304,9,438,11,5539,170,236,198,4597,1,0,0,0,5
2733,187,9,241,1,2462,227,257,156,122,1,0,0,0,1
3269,109,16,774,117,4631,223,223,127,2730,0,0,0,0,2
2737,-10,13,290,93,1448,209,200,128,1266,0,0,1,0,7
2990,241,6,76,-25,2914,215,257,163,2287,1,0,0,0,5
2776,30,42,174,29,2962,264,181,-5,1396,0,0,0,0,6
3043,258,7,520,31,4767,182,279,193,2214,0,0,1,0,1
3050,9,5,538,68,2102,254,235,112,2843,1,0,0,0,2
2100,-53,29,130,60,536,262,187,52,-446,0,0,0,1,5
2493,197,38,519,145,921,181,166,116,-462,0,0,0,1,3
2639,47,-3,301,53,-79,226,244,139,1506,0,0,1,0,4
2466,-41,12,248,23,649,223,224,112,626,0,0,1,0,2
2854,-6,27,-56,-49,1791,263,205,39,2569,1,0,0,0,4
3061,180,21,482,75,4433,210,220,140,474,1,0,0,0,1
1971,141,21,32,25,1317,224,217,130,-877,0,0,0,1,4
3110,189,7,502,89,855,152,229,213,2988,0,0,1,0,4
3122,89,4,236,-5,3613,221,248,163,3986,1,0,0,0,1
2308,267,18,269,79,1384,176,220,180,1189,0,0,0,1,4
2911,87,14,224,52,681,227,227,131,1452,0,0,1,0,6
2819,109,13,103,-1,2991,217,234,152,2049,1,0,0,0,3
2024,18,-3,62,18,-275,241,258,137,598,0,0,0,1,5
2880,62,6,157,-32,1316,232,238,150,2032,0,0,1,0,4
2122,85,45,205,93,1528,250,179,41,-920,0,0,0,1,5
2557,53,12,97,-7,746,270,243,108,489,0,0,1,0,7
3080,31,14,369,34,1918,252,216,93,2684,0,0,1,0,5
2826,268,13,211,-2,2306,192,239,166,937,0,0,1,0,1
3212,90,7,343,20,3012,206,243,162,2780,1,0,0,0,6
2335,50,10,171,54,939,205,208,125,2046,0,0,0,1,4
3297,205,14,627,108,889,170,222,182,2306,0,0,1,0,5
2912,-2,4,513,60,1553,225,227,127,2939,0,0,1,0,3
3048,172,24,270,-13,3621,222,219,128,1942,1,0,1,0,6
2288,312,36,39,58,1717,149,194,180,-92,0,0,0,1,7
2699,350,21,117,-9,1350,211,258,177,524,0,0,1,0,5
2648,121,32,439,94,1541,196,182,107,-28,0,0,1,0,5
2327,111,6,240,39,658,187,226,174,655,0,0,0,1,4
3296,157,21,493,54,2642,208,199,124,2439,0,0,1,0,6
2348,169,22,98,37,1667,228,211,103,424,0,0,0,1,4
2712,193,14,174,-10,1824,232,238,114,1364,0,0,0,0,4
2552,128,13,283,55,1412,234,237,112,799,0,0,1,0,2
3379,76,18,60,-119,5075,254,239,98,3810,1,0,0,0,2
2828,235,9,224,19,1512,203,249,160,1164,0,0,1,0,4
2860,44,14,-6,-7,709,233,217,119,2076,0,0,1,0,5
3023,326,18,-33,-37,3457,171,234,210,3409,0,0,0,0,3
2991,120,27,127,-8,3573,233,210,113,726,1,0,0,0,6
2708,52,13,161,8,736,241,221,96,1597,1,0,0,0,3
2682,46,15,244,36,1420,226,203,98,1652,0,0,1,0,4
2589,396,18,544,66,2950,189,248,170,972,0,0,0,0,1
2701,203,16,260,28,1915,189,238,168,1669,0,0,1,0,3
3134,174,14,297,11,3029,259,235,112,1854,1,0,0,0,3
3470,129,26,408,28,4538,229,198,111,2418,1,0,0,0,3
2495,7,13,25,-6,2952,261,230,94,1072,1,0,0,1,4
3134,27,10,-38,-79,3668,210,219,148,3412,1,0,0,0,3
2685,148,39,506,98,1564,213,180,66,456,0,0,0,1,7
3396,156,10,207,-7,4366,237,255,154,2039,1,0,0,0,2
2999,51,8,293,17,2210,231,221,126,1939,1,0,0,0,3
2553,121,6,312,6,2579,212,235,138,576,0,0,1,0,1
2139,24,15,155,27,-591,246,249,112,1471,0,0,0,1,2
2055,211,21,167,79,824,217,226,133,-30,0,0,0,1,3
2333,170,21,343,107,1220,134,181,191,1518,0,0,0,1,6
2824,155,19,265,30,4187,219,218,121,1599,1,0,0,0,1
2306,134,5,306,76,-43,185,227,181,856,0,0,0,1,5
2171,135,10,149,34,1061,231,245,128,1517,0,0,0,1,3
2465,357,33,-33,18,2494,182,206,154,-338,0,0,0,1,5
2530,174,12,88,2,2090,171,230,198,1744,0,0,0,1,4
2970,5,12,-4,-12,2806,198,199,122,1243,1,0,0,0,7
2909,267,25,344,55,2767,152,174,159,1451,0,0,1,0,7
2713,14,30,131,6,1459,242,192,62,-422,1,0,0,0,7
2221,41,33,179,51,347,272,187,20,-271,0,0,0,1,3
2997,342,14,-34,-52,3391,197,265,192,2080,1,0,0,0,6
2113,163,17,-107,10,1076,177,211,167,1570,0,0,0,1,5
2722,-40,1,112,-35,314,248,222,105,1964,1,0,0,0,7
2855,168,11,540,73,1138,222,233,138,306,0,0,1,0,2
2958,24,4,491,49,3051,218,258,167,2415,1,0,1,0,2
2975,330,16,867,161,4434,173,214,157,1351,0,0,0,1,1
2692,147,21,106,45,1263,189,211,160,1493,0,0,1,0,5
1824,92,12,259,118,-253,171,214,185,569,0,0,0,1,4
2541,-43,41,156,55,1224,271,175,-6,435,0,0,0,1,4
3091,75,23,449,111,2143,230,204,68,3186,1,0,0,0,1
2388,76,8,106,50,43,230,246,136,1535,0,0,1,0,6
2716,188,4,197,13,1615,239,283,149,1518,0,0,0,0,3
2766,170,9,189,4,760,237,269,156,1953,0,0,1,0,5
2711,69,12,46,-1,1957,217,230,129,2804,1,0,0,0,4
2698,244,24,215,64,1712,191,229,168,479,0,0,1,0,1
2685,238,28,331,54,3390,133,167,171,870,1,0,0,0,6
2725,42,1,291,33,1460,232,249,151,2148,0,0,1,0,3
2738,316,18,121,4,816,165,262,237,631,0,0,1,0,1
2965,260,18,69,-18,1806,181,217,180,2079,0,0,1,0,6
2304,-12,7,247,37,1027,265,229,74,-305,0,0,0,1,2
