Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Cover_Type
2300,167,38,143,62,1976,228,158,86,149,0,0,0,1,3
2410,106,11,40,5,424,242,235,55,3163,0,0,0,1,4
3010,67,21,205,27,2588,242,207,152,4854,1,0,0,1,5
2167,62,17,413,23,439,176,231,104,548,0,0,0,1,3
3179,159,12,41,1,1614,245,233,191,2777,1,0,1,0,3
2310,266,4,90,-14,865,224,228,135,2474,0,0,0,1,6
2865,85,14,320,29,1308,235,206,143,2192,0,0,0,1,6
2294,58,11,232,-5,1006,248,212,169,1696,0,1,0,1,6
2721,154,25,272,39,999,247,213,51,1010,1,0,1,0,2
2109,329,33,498,40,505,199,204,137,1104,0,0,0,1,3
2029,53,15,33,69,656,250,192,90,1407,1,1,0,1,4
3314,108,23,263,59,1067,222,226,176,3254,0,0,1,0,2
2676,60,10,332,1,1530,181,226,163,1499,0,0,1,0,2
2324,293,31,361,-1,911,186,211,143,482,1,1,0,1,6
2814,34,12,373,-17,1246,190,207,179,532,1,0,1,0,1
2135,69,16,17,-9,430,237,173,169,609,0,0,0,1,4
2600,272,15,992,44,1207,214,231,238,1022,0,0,1,0,7
2607,304,17,34,83,3413,242,213,131,3025,1,0,1,0,7
2152,45,16,184,-37,1333,191,236,65,2100,0,0,0,1,6
2971,130,14,456,3,2909,232,216,149,3791,0,0,1,0,7
2185,58,6,59,7,733,191,247,135,1526,1,0,0,1,6
2714,57,11,31,-4,743,236,225,141,1839,0,0,1,0,5
2049,42,25,12,1,1083,243,243,72,2748,0,0,0,1,4
2179,297,35,92,29,59,168,226,141,606,0,0,0,1,6
3514,89,12,29,10,4320,232,222,106,3677,0,0,1,0,7
2496,43,35,270,1,3303,192,157,128,1163,0,0,0,1,3
3101,130,22,11,24,943,232,242,88,4280,0,0,0,0,2
2074,342,28,153,6,915,254,215,81,2374,1,0,0,1,4
3256,20,11,127,-3,1658,242,222,108,3303,1,0,1,0,2
2719,100,25,415,-14,2417,243,232,96,2380,0,0,1,0,2
2483,42,9,23,0,605,208,208,133,1011,0,0,1,0,3
2132,47,10,112,-7,594,231,230,167,1301,0,0,0,1,6
2985,130,9,195,-9,1516,221,245,152,1965,0,0,0,1,3
1946,76,14,53,-24,600,227,176,71,1114,0,0,1,1,6
2698,123,15,80,0,469,233,245,196,883,0,0,0,1,1
2349,61,19,42,-2,427,250,182,125,1112,0,0,0,1,4
2275,83,26,220,2,561,241,163,68,693,0,0,0,1,6
2754,63,33,39,-6,1222,250,195,30,1834,1,0,1,0,2
2642,63,35,191,19,1317,221,217,173,506,1,0,0,1,4
2038,130,11,105,27,801,196,232,180,1035,0,0,0,1,3
3299,245,17,160,34,1479,221,203,141,1675,0,0,1,0,5
2603,77,10,82,-3,1580,230,218,60,1371,0,0,0,1,4
2735,77,15,246,9,2149,250,234,151,3276,1,0,1,0,2
2109,58,15,21,62,533,237,165,173,1420,0,0,0,1,4
2817,90,34,568,2,2922,250,151,68,4760,1,0,0,0,2
2823,67,17,136,18,670,250,226,122,2508,0,0,0,0,6
2910,19,6,78,48,1309,227,193,61,2331,1,0,1,0,2
2955,61,10,85,-2,1808,230,205,29,1700,1,1,0,0,5
2395,59,20,88,32,777,254,158,63,318,1,0,0,1,3
2332,88,16,567,41,2248,231,175,165,6453,0,0,1,0,5
2422,54,15,193,13,1657,246,226,171,2175,1,0,0,1,2
2264,58,23,65,49,400,241,215,114,1451,1,0,0,1,5
2237,37,30,71,25,1273,194,152,100,1548,0,0,0,1,3
3147,62,6,470,39,1269,206,248,211,2332,0,0,1,0,6
2235,123,16,9,66,2397,253,223,107,1791,0,0,0,1,4
2809,137,12,29,-9,2906,222,211,100,1720,0,0,1,0,2
2099,340,25,25,20,1008,181,156,120,982,0,0,0,1,3
2315,315,31,264,74,822,181,251,235,2754,0,0,0,0,3
2115,246,19,161,-5,962,238,216,152,1424,0,0,0,1,3
2833,108,4,95,-12,6657,226,200,139,1596,0,0,0,0,5
2281,239,10,71,50,727,218,240,131,1767,0,0,0,1,3
2602,71,7,88,-19,1624,229,227,137,593,0,0,0,0,6
2093,68,39,165,8,485,248,198,157,2052,0,0,0,1,4
2457,89,17,55,23,284,234,247,92,863,0,0,0,1,4
2650,5,13,33,22,833,251,193,19,3581,1,0,1,0,5
2735,40,12,313,31,1594,226,209,190,882,0,0,1,0,7
2117,151,7,159,-5,958,234,182,169,1124,1,0,0,1,4
3210,168,10,91,27,294,160,240,135,2644,0,0,1,0,5
2569,92,16,139,3,353,224,252,68,971,0,0,0,1,3
2706,91,8,95,-5,1099,248,232,150,1739,0,0,0,0,1
2232,23,14,158,-62,913,248,241,200,562,1,0,0,1,3
2815,64,14,179,-7,2336,254,239,131,3822,0,0,0,1,4
2505,18,12,52,-11,483,233,169,146,1752,0,0,1,0,2
2614,137,20,151,-20,52,228,200,126,543,0,0,0,1,3
2623,109,7,149,76,1990,213,244,154,2204,0,1,1,0,1
2947,207,9,220,56,384,218,227,164,2780,0,0,1,0,1
2088,48,10,308,2,393,227,178,140,849,0,1,0,1,3
3109,18,6,117,18,1696,230,199,127,3750,1,0,0,0,2
3324,190,9,722,16,5357,246,231,128,1256,1,0,1,0,2
2191,30,12,92,76,1846,242,182,116,364,1,0,0,1,4
2358,103,20,101,3,609,248,230,115,932,1,1,0,1,4
2173,94,22,62,71,1767,215,245,208,1579,0,0,0,1,4
2580,154,12,441,15,1359,246,218,170,5468,1,0,0,0,2
2208,292,23,343,27,192,240,158,195,1138,0,0,0,1,3
2627,57,11,103,75,1179,245,243,53,6339,0,0,1,0,5
2673,86,11,504,120,4693,237,211,182,1851,1,0,1,0,7
2778,251,17,134,37,1477,246,197,91,1476,0,0,1,0,1
2022,148,32,215,45,309,213,236,201,195,0,0,0,1,4
2215,230,16,242,124,1323,228,181,105,828,0,0,0,1,3
2616,22,7,144,-6,1900,251,199,137,3440,1,0,1,0,2
2607,88,6,139,29,629,244,238,104,1850,0,0,0,1,4
2814,53,6,11,0,2030,240,217,124,1021,0,0,1,0,2
2110,142,10,340,-9,520,199,235,149,1058,0,0,0,1,4
2345,102,8,45,-51,1473,141,236,140,2285,0,0,0,1,6
3160,48,38,291,3,704,247,173,52,743,0,0,0,1,3
1982,253,21,101,-3,802,206,187,176,1497,1,0,0,1,6
2357,77,12,265,125,2393,236,215,147,1675,0,0,0,1,2
2409,235,30,83,4,1992,244,252,87,1238,0,0,0,1,3
2149,26,16,109,4,1132,245,251,185,1098,1,0,0,1,4
2136,91,28,21,-5,1636,254,163,36,875,0,0,0,1,2
2947,325,5,90,156,1806,233,243,147,2655,0,0,1,0,1
2247,331,33,273,46,995,241,238,97,527,0,1,0,1,3
2771,61,17,403,79,1278,246,182,62,3061,1,0,1,0,1
3052,296,9,84,-5,4559,244,211,175,3166,1,0,1,0,1
2300,139,13,214,-7,642,234,220,126,1800,1,0,0,1,3
2616,91,22,57,44,518,248,214,31,1143,0,0,0,1,3
2823,35,10,241,-19,615,234,206,93,3130,1,0,1,0,2
2948,72,13,249,1,1881,244,214,113,3790,1,0,1,0,7
2154,68,29,31,78,985,252,204,69,1837,0,0,0,1,4
2854,91,14,33,64,1734,212,228,162,2511,0,1,0,1,5
2682,112,3,39,-6,1102,228,231,168,1486,0,0,1,0,5
2311,141,11,139,-11,1422,216,205,140,939,0,0,0,1,4
2210,71,36,6,28,764,249,199,181,730,0,0,0,1,4
3374,140,14,831,7,809,221,214,31,4556,1,1,1,0,2
2104,264,39,172,129,536,222,144,33,1278,0,1,0,1,3
2170,35,16,0,58,67,249,216,115,1398,1,0,0,0,2
2310,265,11,339,22,361,243,168,90,466,0,0,0,1,3
2960,52,8,150,2,2521,247,229,97,1411,0,0,1,0,2
2060,334,13,184,41,290,201,200,231,493,0,0,0,1,3
2673,34,8,32,25,1820,240,233,92,812,1,1,1,0,7
2641,55,8,593,47,599,240,230,138,968,0,1,1,0,2
2399,30,15,28,7,676,253,186,48,1851,1,0,0,1,5
2493,64,19,106,-10,2057,225,141,35,773,0,0,1,0,2
2603,79,6,271,-7,504,243,230,111,1274,0,0,0,0,3
2121,49,20,24,-1,825,251,191,54,443,0,0,0,1,6
3131,305,15,414,-2,4070,252,222,129,4533,0,0,1,0,2
2075,304,33,27,48,627,235,204,136,1783,1,0,0,1,4
2556,263,26,52,-49,1112,238,216,92,978,0,0,0,0,6
2301,283,25,112,65,407,214,237,227,974,0,0,0,1,3
1924,336,39,185,-4,558,222,155,188,5230,0,0,0,1,3
2106,346,18,70,-5,570,211,242,226,3332,0,0,0,1,6
3058,69,9,494,0,650,192,204,149,2394,0,0,1,0,2
3334,304,9,299,21,4731,214,245,142,2802,0,1,1,0,2
2681,339,11,157,6,4486,239,214,155,2671,1,0,1,0,2
2168,135,9,9,44,892,236,251,98,1305,0,0,0,1,4
2267,34,23,154,9,297,244,179,43,2152,0,0,0,1,4
3529,76,11,387,-3,989,225,252,150,1584,0,0,1,0,1
2886,96,11,221,62,85,243,234,153,2372,1,0,1,0,2
3090,54,32,92,21,849,243,216,91,2965,1,0,0,0,1
2792,115,13,395,-5,1990,201,219,186,1434,0,0,1,0,1
2349,156,25,369,44,874,240,200,67,710,1,0,0,1,4
3342,84,9,251,-2,1515,227,226,203,2333,1,0,1,0,1
2642,28,15,152,9,2235,220,210,163,4161,0,0,1,0,2
2150,333,10,639,8,733,139,236,178,549,0,0,0,1,6
2878,34,15,135,-19,1178,245,213,8,3869,1,0,0,0,5
2984,14,9,301,-11,933,222,221,130,1766,0,0,1,0,2
2330,110,17,316,-91,621,203,251,177,256,0,1,0,1,3
2272,264,26,78,-10,682,144,173,164,487,0,0,0,1,3
2749,358,18,486,-1,524,212,245,202,675,0,0,0,1,3
2172,60,4,57,-10,69,237,233,135,1128,0,1,0,1,4
2213,131,11,118,-9,1162,244,240,84,2290,0,0,0,1,4
2154,80,23,137,122,1503,236,239,101,1933,0,0,0,1,4
2271,57,10,9,-6,98,234,223,45,1711,0,0,0,1,4
2760,40,6,2,2,1601,245,139,132,1392,1,0,0,0,2
2255,116,11,270,0,845,231,176,192,433,0,0,0,1,4
1986,332,22,530,11,58,236,216,131,1538,0,0,0,1,2
2785,99,15,234,-2,1282,231,201,133,1345,0,0,0,0,2
2261,23,15,133,-1,1212,244,231,206,508,0,0,0,1,4
2887,45,7,737,-2,2587,233,241,135,5385,0,0,1,0,5
2010,252,26,10,33,903,245,239,142,1615,0,0,0,1,4
2258,100,7,56,14,1167,253,210,42,760,1,1,0,0,2
1953,46,42,108,52,572,212,213,105,917,0,0,0,1,6
2602,347,18,157,-3,597,235,237,151,538,0,1,0,1,4
2552,73,13,17,12,788,237,191,92,2515,0,0,0,1,3
2938,25,7,392,44,6234,199,218,124,1310,1,0,1,0,6
3446,106,9,2,11,2391,229,230,131,3416,0,0,1,0,2
2545,25,17,60,1,828,237,197,190,2047,1,0,0,0,5
2377,97,10,590,4,2656,243,216,196,780,0,0,0,1,6
2244,6,12,4,1,660,234,177,172,1058,0,0,0,1,6
2956,144,37,408,113,1230,250,183,156,1596,0,0,0,1,4
3353,51,9,183,-3,850,250,210,112,3606,1,1,1,0,2
2947,44,11,97,3,2412,245,216,81,1200,1,0,1,0,7
2637,29,10,101,-10,1903,240,232,144,5850,1,0,1,0,7
2943,100,8,460,24,374,244,212,108,2892,1,0,1,0,2
1950,114,8,64,-10,454,241,214,153,1449,0,0,0,1,6
2134,278,38,217,4,1307,183,195,98,4559,0,0,0,1,4
2613,83,16,54,-10,1112,250,235,125,2429,0,0,0,1,4
2415,178,5,338,84,1204,237,230,219,2047,0,0,0,1,6
2117,352,41,131,93,1701,177,170,190,1393,1,0,0,0,6
2085,78,26,141,-8,824,241,190,149,767,0,0,0,1,4
2178,319,17,13,78,634,209,169,99,1472,0,0,0,1,6
2243,120,27,354,60,1058,244,208,107,568,0,0,0,1,6
3065,88,9,114,22,141,232,238,164,2378,0,0,1,0,7
2914,27,13,267,26,5043,232,209,136,1000,1,0,1,0,2
2438,95,10,323,-6,762,210,225,165,289,0,0,0,1,3
2572,209,40,169,119,650,238,239,156,305,0,0,1,0,3
2835,64,17,107,-6,1998,243,167,75,3136,1,0,0,0,4
2394,66,31,247,27,987,230,214,128,3184,1,0,1,0,5
2257,92,10,301,100,428,248,216,38,1838,0,0,0,1,4
2219,40,24,203,28,575,182,198,176,1051,0,1,0,1,6
2847,45,8,59,110,1291,252,219,90,1274,1,0,0,0,2
3329,104,12,150,4,1537,244,217,119,1920,0,1,0,0,5
2232,288,17,23,7,780,240,237,149,2191,0,0,0,0,6
3446,44,19,146,21,1967,222,167,81,903,1,0,1,0,5
2182,238,28,21,2,473,244,197,118,486,1,0,0,1,4
3349,144,10,266,13,3355,214,221,109,3317,0,1,1,0,1
2743,34,20,9,26,2023,244,214,144,4909,1,0,1,0,2
2178,235,23,129,32,435,180,237,154,452,0,0,0,1,3
2262,185,42,431,24,453,191,232,208,1201,0,0,0,1,3
2924,95,12,144,-1,1692,247,242,133,1116,0,0,0,1,2
2122,67,12,189,-49,351,235,157,124,1120,1,0,0,1,4
2919,21,10,349,23,3963,224,218,141,4233,1,0,1,0,2
2094,165,35,7,-1,225,254,158,110,863,0,0,0,1,2
2470,155,22,131,25,1999,252,142,173,710,1,0,0,1,4
3373,130,9,232,6,1121,222,232,143,3987,0,0,1,0,1
3221,44,17,338,133,350,229,173,38,4730,0,0,0,0,6
2325,46,14,32,142,304,179,214,151,625,1,0,0,1,6
2324,33,24,159,-10,1409,218,240,148,527,0,0,0,1,4
2428,53,31,296,83,254,238,192,116,1818,1,0,0,1,4
2090,41,12,442,28,336,240,219,125,3290,0,0,0,1,4
3121,13,15,56,61,657,246,198,17,925,0,0,0,1,5
2206,83,18,52,100,229,233,224,136,1163,0,1,0,1,4
2665,227,9,0,13,1369,217,241,167,3297,0,0,0,1,4
2580,115,17,203,-5,1409,246,228,51,1291,0,0,0,0,5
2181,74,27,4,-3,2725,245,223,119,1405,1,1,0,1,4
3449,13,6,379,14,3289,236,232,101,1281,0,0,1,0,6
2871,256,15,31,-11,3377,241,212,143,1104,1,0,1,0,5
2892,3,13,214,7,955,217,213,153,2675,0,1,1,0,2
2734,174,2,7,-4,613,237,213,142,2399,0,0,0,1,5
2935,13,18,34,16,1252,210,220,116,1014,1,0,0,0,5
3104,87,8,118,14,236,149,246,159,1289,0,0,1,0,3
2656,159,23,339,7,378,245,180,86,1390,0,0,0,1,4
2248,54,15,108,-4,998,241,232,45,1362,0,0,0,1,4
2784,7,15,380,11,1181,234,236,104,1691,0,0,0,0,5
2252,205,18,287,16,2403,202,230,244,1067,0,0,0,1,6
2345,207,12,270,-2,1492,226,235,104,1279,1,0,0,1,4
2788,325,40,672,79,809,201,228,218,1286,0,0,0,1,6
2215,189,23,4,-2,1474,250,193,76,1761,0,0,0,1,4
2319,85,22,17,-4,2274,246,219,56,1019,0,0,0,1,4
2449,78,20,579,86,325,243,187,65,1292,0,0,0,1,6
3157,319,3,284,-19,1240,205,182,154,964,0,1,0,0,6
2627,56,11,15,-4,577,250,196,46,857,1,0,0,1,6
3380,53,12,112,19,550,251,212,105,1536,0,0,0,1,4
2177,315,15,4,-1,1292,234,229,101,2177,0,0,0,1,6
3325,45,8,344,-8,1286,228,221,143,2394,0,0,1,0,1
2782,98,17,389,145,1481,204,196,153,1664,0,0,0,1,3
2570,66,5,61,19,289,248,226,162,1089,0,0,0,0,5
1975,87,17,30,0,1170,252,207,15,746,1,1,0,1,4
2242,163,16,24,6,740,249,186,171,436,1,0,0,1,4
3141,81,30,101,2,1081,245,237,120,1236,0,0,0,1,4
2066,148,18,16,-8,425,244,193,21,1216,0,0,0,1,6
2430,213,12,235,251,1479,248,206,109,1068,1,0,0,0,2
3076,42,10,177,-10,596,221,124,132,3485,1,0,1,0,5
2102,10,35,294,8,96,220,216,85,1079,0,0,0,1,4
3349,38,15,957,49,1321,228,187,190,4328,0,0,1,0,7
2287,213,17,358,6,1986,244,250,139,1895,1,0,0,0,2
3137,271,17,475,140,2372,198,214,115,4446,1,1,1,0,2
2880,40,10,79,46,2393,230,242,67,3725,0,0,1,0,7
2825,219,15,156,69,1832,237,219,149,1867,0,1,0,0,5
2392,80,10,29,-9,1976,234,147,146,1207,0,0,0,1,2
3413,301,10,167,23,4007,214,201,137,3284,0,0,1,0,1
2281,61,13,361,45,529,235,171,89,553,1,0,0,1,4
3200,177,9,340,3,4280,184,249,230,1788,0,0,1,0,7
2187,331,37,243,10,1542,178,210,187,1540,0,0,0,1,3
2867,18,4,213,-7,1293,242,209,112,1118,1,0,0,0,5
2112,112,28,29,-4,166,213,217,98,1721,0,1,0,1,2
2220,75,23,229,58,869,242,230,104,2113,0,0,0,1,4
2030,139,16,7,-10,1930,207,246,117,111,0,1,0,1,3
2502,27,13,142,172,984,244,205,136,544,0,1,0,1,3
2074,276,24,22,22,484,234,244,160,594,0,0,0,1,3
2375,63,9,40,5,2134,253,173,124,723,1,0,0,1,4
2312,170,26,229,-28,356,251,216,78,1035,0,1,0,1,4
2055,56,22,17,-21,1206,213,202,111,1245,1,0,0,1,4
3232,64,9,212,17,4162,208,201,143,1322,0,1,1,0,2
2414,158,15,57,6,239,240,231,55,663,1,0,0,1,4
2936,53,15,267,-2,1606,235,210,31,1863,1,0,0,1,7
2398,252,17,116,29,563,240,224,64,1367,0,0,0,1,4
2163,353,17,91,7,2055,241,206,168,950,0,0,0,1,4
2430,39,6,133,-4,911,246,169,28,2345,0,1,0,1,4
2616,276,10,123,1,1983,244,244,135,799,0,0,0,0,3
3275,57,21,59,56,2325,194,213,142,2270,1,0,1,0,2
2584,245,4,20,20,1215,207,245,163,2894,1,0,1,0,7
2976,92,11,24,-49,852,253,180,121,1963,0,0,1,0,5
2192,52,9,9,-7,1371,234,229,121,1277,0,0,0,1,4
2459,51,10,256,36,809,159,245,143,1220,0,0,1,0,1
2850,177,16,16,12,1800,251,199,140,1066,0,0,0,0,2
2991,67,13,18,-4,1829,250,202,121,3510,1,0,1,0,5
2091,66,14,169,66,466,242,160,140,907,1,0,0,1,6
2971,4,31,331,-2,2259,122,216,118,1488,1,0,1,0,2
2205,47,13,124,82,238,240,165,164,2207,0,1,0,1,3
2288,157,26,185,-6,592,233,224,164,773,0,0,0,1,3
2265,17,13,5,-10,684,222,194,144,776,0,0,0,1,6
2163,307,22,38,141,691,226,201,93,1059,0,0,0,1,6
2884,88,23,183,-11,1371,242,254,85,1298,1,0,1,0,5
2607,128,7,443,-13,1197,231,224,46,1781,1,0,1,0,2
2940,186,15,327,126,1242,238,221,40,2658,1,0,0,0,5
2348,34,12,9,-7,1824,227,179,24,501,1,0,0,1,4
3270,48,29,464,24,1083,150,215,117,637,0,1,1,0,5
2053,357,34,309,2,371,228,188,201,2232,0,0,0,1,3
2423,186,14,166,34,784,227,214,134,410,0,0,0,1,3
2166,55,20,121,75,1171,249,205,136,2519,0,0,0,1,4
2703,219,28,371,44,829,249,190,125,3120,0,0,0,1,4
2033,126,15,158,0,338,229,242,152,645,0,0,0,1,3
2053,190,26,342,36,1902,192,212,198,1038,0,0,0,1,3
2337,103,28,450,-1,1687,250,221,135,5049,0,0,0,1,3
2278,331,5,163,-7,1087,151,226,230,1226,0,0,0,1,6
2039,357,36,165,5,495,248,201,45,1266,1,0,0,1,6
2435,126,27,6,53,435,250,219,11,1607,0,1,0,1,3
2521,352,7,830,82,1495,197,248,158,1263,0,0,1,0,2
3003,76,7,181,25,1290,194,240,72,602,0,0,1,0,5
2449,70,26,288,4,1704,204,220,133,1105,1,0,0,0,2
2375,275,29,5,30,719,186,244,239,1133,0,0,0,1,6
2172,307,28,151,62,319,240,217,179,350,0,0,0,1,4
2329,310,15,177,8,1387,211,233,150,1080,1,0,0,1,4
2614,251,20,45,-4,478,217,206,130,613,0,0,0,1,2
2126,80,36,87,-2,528,214,224,133,1984,0,0,0,0,4
2358,162,33,24,30,379,236,189,149,1435,0,0,0,1,4
2687,186,18,274,12,3857,253,162,88,2134,1,0,1,0,2
2201,25,11,77,36,1182,209,216,114,808,0,0,0,1,4
2255,313,13,678,34,184,176,150,158,1021,0,0,0,1,3
2245,168,28,345,3,945,246,199,70,907,1,0,0,1,2
3264,67,10,821,97,4478,242,227,204,2660,0,0,1,0,1
2093,218,12,166,14,106,230,228,216,1153,0,0,0,1,4
2414,249,31,26,112,240,200,228,114,861,1,0,0,1,3
2219,299,21,133,77,466,216,170,207,2036,0,0,0,1,3
2602,130,15,217,46,2318,251,218,124,1974,1,0,1,0,5
2369,57,12,44,-8,654,236,217,141,2586,0,0,0,1,6
2823,147,26,57,9,469,248,193,4,228,1,0,0,0,7
3021,251,14,17,-7,168,248,207,176,1105,0,0,0,0,6
2270,335,7,77,15,414,244,249,172,834,0,0,0,1,3
2093,47,10,130,-3,973,240,226,177,1791,1,0,0,0,5
3304,66,25,117,0,3586,201,234,136,3737,0,0,1,0,1
2835,20,9,186,106,656,225,194,122,234,1,0,1,0,3
2274,134,12,411,98,476,187,206,146,1015,0,0,0,1,3
2652,76,16,329,-1,811,241,246,120,2841,1,0,1,0,2
2853,38,7,55,7,3018,222,227,110,2146,1,0,1,0,2
1962,46,14,67,4,37,236,190,173,798,0,0,0,1,4
2861,54,11,83,-4,760,225,222,179,811,0,0,0,0,5
3370,245,10,452,40,5016,219,238,150,1370,0,0,1,0,1
2176,22,5,369,57,914,183,202,127,507,0,0,0,1,4
2557,46,17,295,45,1867,250,198,124,1996,1,1,0,0,2
3372,92,6,286,12,3844,234,199,127,1031,1,0,1,0,2
2491,153,22,136,-7,1701,200,247,166,723,0,0,0,1,5
3012,116,7,525,62,2003,217,252,145,1059,0,0,1,0,2
3463,160,8,382,221,1791,236,221,162,3042,0,0,1,0,7
2819,76,13,65,56,1230,242,197,23,3406,1,0,0,0,2
2130,80,38,62,-6,1311,239,203,148,736,0,0,0,1,4
2155,52,17,19,46,128,238,206,99,1917,1,0,0,1,4
3108,291,17,146,31,4209,211,209,192,882,0,0,1,0,7
3447,87,23,332,9,4624,216,128,145,3323,0,0,1,0,7
2760,122,18,155,-5,1380,242,238,99,2132,0,0,1,0,1
2401,158,9,66,5,926,245,214,85,1315,0,0,0,1,6
2523,7,10,391,7,1180,249,222,122,4673,1,0,0,0,6
1988,59,9,31,-7,1428,240,227,221,2114,0,0,0,1,4
2693,290,5,91,-4,1895,230,220,90,2827,0,1,1,0,2
2368,347,18,96,221,1461,205,224,215,2373,0,0,0,1,6
2462,28,32,77,14,1465,179,156,142,940,0,0,0,1,6
2179,32,6,56,1,2089,229,206,156,1069,1,0,0,0,2
2117,47,38,184,73,233,218,215,151,848,1,0,0,1,3
2623,92,6,176,70,648,245,242,152,4674,0,0,1,0,2
2620,321,30,86,65,659,145,209,216,1103,0,0,0,0,6
2192,42,20,135,9,769,232,206,116,4932,1,0,0,1,6
2042,293,16,125,-4,627,238,222,146,939,0,0,0,1,4
2754,16,5,285,31,3762,229,236,143,3723,0,0,1,0,7
3056,204,35,407,-13,156,248,236,59,1643,0,0,0,1,3
2219,160,39,53,42,589,252,198,86,3965,1,0,0,1,5
2546,26,13,12,15,1490,234,245,185,2024,1,1,0,1,1
3171,83,31,322,-15,786,229,212,165,1903,0,0,1,0,1
2259,71,40,11,14,996,235,198,165,936,0,0,0,1,6
2171,105,17,36,-5,1573,252,200,156,579,0,0,0,1,3
3254,91,11,365,13,3403,224,245,132,1714,0,0,1,0,1
2172,81,24,148,89,632,159,246,172,353,1,0,0,1,3
2801,15,27,149,30,746,249,202,121,1475,0,0,0,1,5
2843,90,12,12,0,4721,229,220,143,3954,0,0,1,0,2
2707,149,14,318,48,1276,245,201,126,180,0,0,0,1,4
2456,99,25,130,7,1105,253,224,150,282,0,0,0,1,3
2483,80,29,172,-2,777,241,154,153,1181,1,0,0,1,4
2268,77,13,3,35,746,254,203,35,632,1,0,0,1,4
2103,65,29,30,-8,982,248,215,75,87,0,1,0,1,4
3120,77,39,111,13,1907,246,195,18,868,0,0,1,0,7
2063,84,31,153,-7,750,245,166,129,2661,1,0,0,1,4
2231,71,20,144,25,1213,230,165,119,585,0,0,0,1,5
2197,127,29,176,98,2233,217,199,119,987,0,1,0,1,4
2022,94,11,138,6,541,233,208,109,2388,0,0,0,1,6
3496,25,13,879,79,4386,158,214,144,1582,1,0,1,0,7
3177,60,15,71,98,499,237,189,151,720,1,0,1,0,5
2824,194,12,73,-11,2027,180,227,178,965,0,0,0,0,7
2272,139,23,106,36,329,213,205,127,678,0,0,0,1,3
2779,42,24,125,53,2063,223,219,171,1862,1,1,1,0,2
2372,294,28,262,165,690,234,217,201,2456,0,0,0,1,6
2762,31,38,152,6,777,236,189,126,1116,1,0,0,0,6
3039,52,13,46,-7,1791,240,226,123,3312,1,0,0,1,2
2196,308,13,276,74,504,187,245,118,552,0,0,0,1,3
2176,265,26,377,92,894,221,188,32,1061,0,0,0,1,3
2955,51,9,454,173,4128,206,243,120,596,1,0,1,0,7
2410,94,20,98,41,554,250,228,179,2274,0,0,0,1,6
2401,49,7,24,-6,312,251,213,140,1265,0,0,0,1,4
3190,92,10,32,103,1368,215,236,153,194,0,0,1,0,7
2735,142,13,108,43,1340,250,217,7,1270,1,0,0,1,4
2995,43,18,123,110,1685,218,227,123,1034,1,0,1,0,2
3354,38,15,12,12,2509,233,208,48,1861,1,0,1,0,2
2826,37,9,348,1,2854,230,198,172,3845,0,0,1,0,2
2931,10,15,293,96,1139,225,221,135,1581,1,0,1,0,1
3162,23,13,34,-8,907,227,216,137,2801,0,0,0,0,6
2505,314,21,345,46,185,209,234,240,635,0,1,0,1,2
2246,323,22,31,2,3364,225,168,144,648,1,0,0,1,3
2452,10,16,14,2,1325,245,196,28,986,1,1,0,1,4
2428,46,33,20,198,350,252,207,165,1787,0,1,0,1,4
3263,162,12,137,3,918,236,231,57,1916,1,0,0,1,4
2372,123,30,283,6,1165,249,242,114,372,0,0,0,0,3
1946,79,35,180,66,358,245,239,92,318,0,0,0,1,3
2586,135,29,15,5,720,230,218,148,636,0,0,0,1,5
2588,95,16,447,10,844,238,235,142,2631,1,0,1,0,5
3162,11,17,12,5,3935,207,225,162,851,1,0,1,0,7
2275,176,26,722,26,390,216,248,77,499,0,0,0,1,3
2297,264,5,58,106,890,196,254,122,1713,0,0,0,1,3
2914,33,13,93,46,2168,224,240,116,697,1,0,1,0,6
2807,42,9,162,-1,2648,236,226,54,1269,0,0,0,1,2
2223,13,15,97,21,352,254,244,184,787,0,1,0,1,3
2600,38,14,119,-4,953,247,196,9,3009,1,1,0,0,1
2253,13,18,94,-1,904,237,183,98,1031,0,0,0,1,4
2203,26,14,37,8,330,207,235,93,2401,0,0,0,0,5
2596,342,21,190,77,634,185,242,212,2391,0,0,0,1,3
2191,202,29,907,2,841,187,208,184,748,0,1,0,1,6
3368,78,10,57,-1,1736,239,243,138,6516,1,0,1,0,7
2229,4,9,410,82,1049,208,236,204,2887,0,0,0,0,6
2879,75,21,36,34,1811,253,149,27,700,1,1,0,1,4
2863,37,13,485,75,2458,205,202,175,2052,0,0,1,0,2
2587,269,20,515,46,1703,169,252,238,2843,0,0,0,0,6
2701,58,33,128,0,435,199,211,18,1257,0,0,0,0,5
2119,158,26,250,53,1036,239,177,168,1122,1,1,0,1,4
3401,99,8,232,-3,3807,241,249,132,2946,1,0,1,0,2
3054,141,2,95,-7,389,254,236,127,2577,0,1,0,1,6
2233,336,14,217,108,359,240,206,160,511,0,1,0,1,6
2172,20,11,480,1,1262,242,224,143,2036,0,0,0,1,4
