Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Cover_Type
2578,74,23,95,19,1326,240,189,66,362,0,0,1,0,3
2364,86,3,30,0,525,224,234,145,1337,0,0,0,1,3
2095,120,39,212,155,240,251,175,11,335,0,0,0,1,3
2428,63,7,285,38,849,226,226,134,853,0,0,0,1,3
2315,135,26,30,10,865,250,219,81,812,0,0,0,1,3
2642,184,32,218,118,2330,208,241,141,1020,0,0,1,0,3
2230,42,33,30,13,1260,204,149,56,553,0,0,0,1,3
2238,171,20,42,5,1460,230,245,138,603,0,0,0,1,4
2224,81,9,0,0,433,232,225,125,1087,0,0,0,1,4
2252,101,25,162,41,616,252,197,57,1676,0,0,0,1,4
2229,130,15,30,8,592,243,230,112,1725,0,0,0,1,4
2200,77,25,210,149,474,242,186,60,247,0,0,0,1,4
2336,204,12,309,42,1190,213,251,171,810,0,0,0,1,4
2230,318,6,0,0,1413,204,235,169,577,0,0,0,1,4
2318,131,21,297,130,1290,248,224,94,1050,0,0,0,1,4
2151,126,18,0,0,1456,247,225,99,272,0,0,0,1,4
2227,346,23,0,0,1124,168,195,161,607,0,0,0,1,4
2290,193,10,30,1,162,219,249,163,426,0,0,0,1,4
2130,172,11,60,2,1348,228,245,148,1299,0,0,0,1,4
2196,76,15,30,8,1702,237,211,101,153,0,0,0,1,4
2328,243,21,351,34,1200,175,251,210,782,0,0,0,1,4
2128,331,30,30,17,1189,137,189,183,1167,0,0,0,1,4
2372,105,11,30,4,1155,238,227,118,716,0,0,0,1,4
2260,115,25,127,66,892,253,206,65,1403,0,0,0,1,4
2053,135,2,0,0,984,222,238,151,400,0,0,0,1,4
2324,89,26,270,127,666,248,188,52,1640,0,0,0,1,4
2027,61,23,0,0,268,232,186,75,518,0,0,0,1,4
2207,89,12,0,0,1638,238,220,111,210,0,0,0,1,4
2432,58,22,0,0,816,229,188,81,899,0,0,0,1,4
2231,80,12,0,0,845,236,218,111,1113,0,0,0,1,4
2083,313,17,0,0,180,171,224,193,684,0,0,0,1,4
2029,347,21,0,0,390,175,200,161,499,0,0,0,1,4
2251,359,12,0,0,1622,202,218,153,984,0,0,0,1,4
2361,29,19,0,0,765,210,195,115,1116,0,0,0,1,4
2140,109,14,0,0,1382,243,224,108,732,0,0,0,1,4
2285,220,30,297,165,1064,169,251,202,513,0,0,0,1,4
2263,140,39,216,143,1032,244,197,43,443,0,0,0,1,4
2208,95,25,162,78,1256,250,195,59,638,0,0,0,1,4
2178,97,13,0,0,658,241,221,108,1318,0,0,0,1,4
2148,146,21,30,6,1231,244,232,106,1233,0,0,0,1,4
2059,128,22,0,0,841,250,220,87,228,0,0,0,1,4
2157,177,18,0,0,1282,226,247,147,1106,0,0,0,1,4
2280,152,31,417,144,1273,240,223,88,741,0,0,0,1,4
2284,34,5,0,0,531,219,228,145,832,0,0,0,1,4
2041,61,16,30,5,480,232,204,100,631,0,0,0,1,4
2016,5,22,0,0,240,187,192,137,458,0,0,0,1,4
2136,236,17,60,0,1262,187,253,199,1347,0,0,0,1,4
2137,131,28,108,50,769,251,213,69,108,0,0,0,1,4
2172,57,22,0,0,726,229,187,80,997,0,0,0,1,4
2116,77,16,0,0,1273,238,210,98,960,0,0,0,1,4
2261,205,22,192,81,1129,201,254,178,1176,0,0,0,1,4
2363,247,12,216,73,834,195,249,191,503,0,0,0,1,4
2074,78,31,42,21,459,242,168,33,216,0,0,0,1,4
2370,92,17,382,173,882,244,212,91,1482,0,0,0,1,4
2267,45,23,0,0,95,219,183,88,981,0,0,0,1,4
2272,58,10,0,0,1195,228,218,123,685,0,0,0,1,4
2483,60,10,0,0,301,228,219,123,1590,0,0,0,1,4
2142,288,27,90,21,1113,134,225,226,1275,0,0,0,1,4
2305,137,9,0,0,849,234,237,134,815,0,0,0,1,4
2038,110,11,0,0,685,239,228,118,690,0,0,0,1,4
2263,152,27,390,127,1294,241,229,98,752,0,0,0,1,4
2256,149,28,376,120,1273,243,226,92,725,0,0,0,1,4
1995,52,22,0,0,120,225,187,85,234,0,0,0,1,4
2332,225,26,324,38,933,175,253,204,480,0,0,0,1,4
2104,37,21,0,0,268,214,190,103,872,0,0,0,1,4
2137,54,20,0,0,959,227,192,89,1463,0,0,0,1,4
2187,333,17,0,0,1034,179,216,175,458,0,0,0,1,4
2389,146,16,418,192,716,240,236,121,1630,0,0,0,1,4
2349,131,24,295,152,765,251,218,80,1566,0,0,0,1,4
2351,239,4,192,57,900,212,243,169,553,0,0,0,1,4
2338,11,7,0,0,446,213,225,150,1471,0,0,0,1,4
2154,152,13,0,0,1298,235,240,133,1136,0,0,0,1,4
2202,69,7,30,3,768,228,226,131,1530,0,0,0,1,4
2167,84,7,0,0,1400,231,227,129,564,0,0,0,1,4
2334,111,25,258,137,824,253,205,64,1500,0,0,0,1,4
2067,45,14,30,-4,1116,223,210,118,390,0,0,0,1,4
2258,139,10,0,0,319,236,237,131,382,0,0,0,1,4
2044,139,5,0,0,816,228,238,144,607,0,0,0,1,4
2400,68,19,0,0,655,236,198,86,379,0,0,0,1,4
2165,141,31,85,52,1047,247,214,70,404,0,0,0,1,4
2232,141,29,0,0,1434,248,218,77,949,0,0,0,1,4
2061,103,18,0,0,872,247,214,89,180,0,0,0,1,4
2183,121,31,0,0,1316,254,198,47,977,0,0,0,1,4
2258,124,34,277,158,792,253,194,39,270,0,0,0,1,4
2239,76,15,0,0,390,238,210,99,1805,0,0,0,1,4
2294,124,31,408,168,1167,253,201,51,655,0,0,0,1,4
2326,87,20,404,146,1158,244,204,80,1221,0,0,0,1,4
2204,216,11,0,0,1299,209,250,176,703,0,0,0,1,4
2292,136,19,256,129,1429,246,229,104,890,0,0,0,1,4
2145,144,9,0,0,907,233,239,137,780,0,0,0,1,4
2360,75,19,350,139,592,239,201,84,1729,0,0,0,1,4
2191,190,18,0,0,841,218,251,161,421,0,0,0,1,4
2218,74,10,0,0,443,233,220,119,1129,0,0,0,1,4
2277,143,22,382,152,1103,245,229,101,589,0,0,0,1,4
2191,126,14,162,65,1190,243,229,112,576,0,0,0,1,4
2229,164,28,30,5,1095,232,235,114,240,0,0,0,1,4
2225,108,8,0,0,510,233,232,130,1809,0,0,0,1,4
2520,54,10,192,37,150,226,218,125,1781,0,0,0,1,4
2315,119,21,297,132,1332,250,217,84,1008,0,0,0,1,4
2200,76,6,0,0,1415,228,229,136,765,0,0,0,1,4
2258,110,28,175,51,636,254,196,49,1655,0,0,0,1,4
2235,0,1,0,0,1556,217,236,156,866,0,0,0,1,4
2287,160,31,430,151,1294,234,228,100,769,0,0,0,1,4
2119,81,37,90,68,418,240,149,4,247,0,0,0,1,4
2237,81,13,0,0,849,237,216,107,420,0,0,0,1,4
2284,4,3,0,0,1071,215,233,155,335,0,0,0,1,4
2227,134,32,67,33,870,250,206,57,1421,0,0,0,1,4
2221,194,13,30,0,1112,218,250,164,295,0,0,0,1,4
2151,328,22,0,0,1317,160,208,184,1218,0,0,0,1,4
2277,135,27,376,151,1209,250,216,75,674,0,0,0,1,4
2190,120,28,124,60,1266,254,204,59,636,0,0,0,1,4
2184,98,38,190,112,577,249,158,0,134,0,0,0,1,4
2245,94,28,150,48,700,250,186,44,1591,0,0,0,1,4
2276,122,13,470,118,1423,242,229,114,920,0,0,0,1,4
2348,136,46,366,58,806,238,173,9,365,0,0,0,1,4
2138,124,3,30,-3,1290,225,237,146,1296,0,0,0,1,4
2172,83,8,0,0,658,231,227,128,1360,0,0,0,1,4
2085,99,12,30,5,860,240,223,112,819,0,0,0,1,4
2304,135,14,283,141,1392,241,233,118,942,0,0,0,1,4
2363,254,24,277,73,850,159,247,222,459,0,0,0,1,4
2245,89,19,0,0,408,245,205,81,816,0,0,0,1,4
2369,131,29,218,128,277,252,210,65,1826,0,0,0,1,4
2276,91,16,0,0,1072,243,212,93,1201,0,0,0,1,4
2272,161,9,457,114,1401,230,242,144,892,0,0,0,1,4
2211,126,32,42,28,1315,253,200,48,976,0,0,0,1,4
2381,40,4,0,0,577,220,231,148,1413,0,0,0,1,4
2165,78,11,0,0,684,234,220,116,1425,0,0,0,1,4
2232,119,20,30,7,484,250,218,88,1829,0,0,0,1,4
2327,188,15,339,144,1256,220,250,159,1101,0,0,0,1,4
2231,142,31,85,51,1146,246,216,73,1146,0,0,0,1,4
2208,61,13,60,9,726,230,212,112,1572,0,0,0,1,4
2253,119,25,67,28,474,253,210,70,1826,0,0,0,1,4
2293,111,28,255,106,1032,254,197,50,1290,0,0,0,1,4
2255,40,21,0,0,371,216,189,99,1749,0,0,0,1,4
2079,28,18,0,0,481,210,198,118,752,0,0,0,1,4
2260,210,29,297,135,1106,183,251,188,552,0,0,0,1,4
2283,19,13,0,0,1195,210,212,137,1205,0,0,0,1,4
2065,196,4,30,-8,1092,219,243,160,362,0,0,0,1,4
2202,129,30,201,102,767,252,207,59,182,0,0,0,1,4
2315,41,15,342,132,1381,221,206,117,979,0,0,0,1,4
2254,145,8,0,0,342,231,239,140,404,0,0,0,1,4
2281,307,12,30,1,1026,187,233,186,408,0,0,0,1,4
2447,79,5,0,0,376,226,231,139,1282,0,0,0,1,4
2281,139,21,216,98,1364,246,228,99,949,0,0,0,1,4
2177,144,31,30,14,1401,245,216,74,892,0,0,0,1,4
2184,98,18,30,4,1667,246,213,89,108,0,0,0,1,4
2128,34,3,30,-3,1323,219,232,149,1328,0,0,0,1,4
2524,24,3,283,41,67,218,233,152,1873,0,0,0,1,4
2130,38,5,30,-6,1250,220,228,144,1371,0,0,0,1,4
2110,354,19,0,0,875,186,204,154,268,0,0,0,1,4
2161,102,37,162,89,564,252,166,0,124,0,0,0,1,4
2232,141,32,85,51,1188,247,212,67,1104,0,0,0,1,4
2333,115,26,297,139,914,254,204,60,1423,0,0,0,1,4
2319,229,9,0,0,616,206,249,180,553,0,0,0,1,4
2299,63,19,0,0,153,233,199,91,1075,0,0,0,1,4
2288,103,25,120,47,268,252,199,60,1736,0,0,0,1,4
2268,122,24,170,75,979,252,213,73,1321,0,0,0,1,4
2184,108,26,108,48,1333,253,200,58,700,0,0,0,1,4
2087,61,28,30,14,1165,229,169,54,446,0,0,0,1,4
2131,147,27,30,11,1100,244,225,91,450,0,0,0,1,4
2457,77,19,0,0,466,240,202,84,1415,0,0,0,1,4
2108,315,8,30,-6,1103,200,234,174,1399,0,0,0,1,4
2212,129,23,0,0,768,251,218,82,342,0,0,0,1,4
2306,276,6,0,0,1262,203,241,178,1343,0,0,0,1,4
2328,93,26,390,241,679,250,190,51,309,0,0,0,1,4
2152,331,7,0,0,752,203,231,167,1556,0,0,0,1,4
2297,142,24,371,3,1061,246,226,94,577,0,0,0,1,4
2292,109,26,192,98,876,253,201,58,1429,0,0,0,1,4
2353,172,21,361,59,891,229,244,137,420,0,0,0,1,4
2139,181,17,0,0,1266,224,248,152,1293,0,0,0,1,4
2108,98,8,30,1,1148,234,228,126,553,0,0,0,1,4
2206,123,24,67,22,1040,252,214,75,1252,0,0,0,1,4
2223,120,35,190,110,999,254,187,30,391,0,0,0,1,4
2024,353,19,0,0,600,183,202,154,446,0,0,0,1,4
2346,99,22,331,149,658,250,203,69,1668,0,0,0,1,4
2264,133,23,175,81,1360,249,222,88,942,0,0,0,1,4
2062,88,19,0,0,892,244,206,84,182,0,0,0,1,4
2149,347,11,0,0,780,198,222,162,1616,0,0,0,1,4
2161,310,4,0,0,1129,209,237,166,759,0,0,0,1,4
2190,142,25,30,10,1124,247,225,91,1167,0,0,0,1,4
2153,121,29,60,27,1262,254,203,56,618,0,0,0,1,4
2079,102,35,67,35,313,252,170,14,351,0,0,0,1,4
2168,75,31,162,117,391,239,166,35,300,0,0,0,1,4
2225,76,15,67,18,666,238,210,99,1637,0,0,0,1,4
2336,80,22,300,139,649,243,194,69,1663,0,0,0,1,4
2120,108,33,108,52,541,254,181,26,124,0,0,0,1,4
2160,145,21,30,9,1482,244,232,107,242,0,0,0,1,4
2303,353,6,0,0,957,210,230,158,900,0,0,0,1,4
2308,348,7,0,0,124,207,229,160,42,0,0,0,1,4
2152,45,14,0,0,1167,223,210,118,924,0,0,0,1,4
2243,129,34,258,143,774,252,199,46,240,0,0,0,1,4
2213,31,14,0,0,1260,216,209,126,594,0,0,0,1,4
2039,115,12,0,0,547,241,227,114,674,0,0,0,1,4
2128,117,28,42,17,953,254,200,53,300,0,0,0,1,4
2362,266,20,247,68,1099,164,244,217,721,0,0,0,1,4
2046,3,5,30,0,774,214,231,155,641,0,0,0,1,4
2378,280,18,242,84,1074,169,239,209,691,0,0,0,1,4
2193,48,7,0,0,1442,223,225,138,553,0,0,0,1,4
2180,51,7,0,0,1020,224,225,137,484,0,0,0,1,4
2267,121,44,234,156,924,247,164,0,351,0,0,0,1,4
2314,141,23,532,151,1431,246,227,96,1034,0,0,0,1,4
2286,120,27,170,89,853,254,206,61,1448,0,0,0,1,4
2047,101,5,30,1,900,228,233,139,541,0,0,0,1,4
2346,107,13,404,159,1032,241,224,110,1343,0,0,0,1,4
2332,30,4,484,251,1406,218,231,149,997,0,0,0,1,4
2064,335,13,30,-11,955,189,221,171,212,0,0,0,1,4
2228,95,9,0,0,470,234,227,124,1852,0,0,0,1,4
2211,146,32,42,28,1230,244,217,75,1061,0,0,0,1,4
2300,114,21,67,25,300,250,214,82,1532,0,0,0,1,4
2416,53,22,0,0,774,226,188,85,886,0,0,0,1,4
2180,133,17,0,0,1146,245,230,108,1146,0,0,0,1,4
2067,96,35,42,16,371,250,168,0,295,0,0,0,1,4
2080,62,8,0,0,765,227,223,130,134,0,0,0,1,4
2187,265,5,0,0,576,207,242,174,1230,0,0,0,1,4
2092,343,13,0,0,819,193,219,165,201,0,0,0,1,4
2384,333,10,0,0,551,198,228,169,1383,0,0,0,1,4
2374,63,7,0,0,993,227,225,132,875,0,0,0,1,4
2483,109,11,0,0,365,240,227,116,1523,0,0,0,1,4
2221,117,27,85,34,1018,254,204,60,1273,0,0,0,1,4
2372,315,15,212,78,1057,178,226,188,693,0,0,0,1,4
2251,109,18,108,30,576,248,217,90,1719,0,0,0,1,4
2187,326,7,42,6,1087,202,232,169,1214,0,0,0,1,4
2281,119,19,212,93,1279,249,220,92,1032,0,0,0,1,4
2179,348,10,42,3,1172,201,224,161,1129,0,0,0,1,4
2214,317,12,0,0,1090,187,229,182,636,0,0,0,1,4
2249,123,22,67,24,516,251,217,82,1784,0,0,0,1,4
2347,267,25,400,53,1214,149,241,226,760,0,0,0,1,4
2309,338,18,0,0,1172,177,211,171,242,0,0,0,1,4
2190,23,9,0,0,858,215,221,142,391,0,0,0,1,4
1990,126,10,0,0,180,238,233,125,228,0,0,0,1,4
2240,133,32,256,162,649,251,206,58,175,0,0,0,1,4
2161,74,8,0,0,1150,230,224,127,741,0,0,0,1,4
2247,140,23,150,84,1401,247,226,94,895,0,0,0,1,4
2315,109,26,297,128,1040,253,200,57,1298,0,0,0,1,4
2363,40,18,0,0,532,218,198,108,488,0,0,0,1,4
2290,125,29,175,93,811,253,206,59,1490,0,0,0,1,4
2295,95,21,537,1,1387,248,204,74,924,0,0,0,1,4
2219,141,20,268,93,1195,245,230,105,618,0,0,0,1,4
2366,129,20,335,169,768,249,223,93,1573,0,0,0,1,4
2170,110,36,175,102,537,253,174,15,153,0,0,0,1,4
2226,186,23,30,11,1110,217,249,153,342,0,0,0,1,4
2157,8,7,30,0,1115,212,227,152,859,0,0,0,1,4
2333,82,11,0,0,888,235,220,115,1008,0,0,0,1,4
2032,0,4,0,0,451,213,232,156,566,0,0,0,1,4
2157,129,25,150,70,752,251,215,76,108,0,0,0,1,4
2214,51,14,60,15,708,226,210,115,1595,0,0,0,1,4
2314,214,7,0,0,525,214,247,169,604,0,0,0,1,4
2079,120,16,30,6,1288,246,225,103,607,0,0,0,1,4
2107,23,22,30,6,1355,202,188,115,875,0,0,0,1,4
2177,24,16,0,0,1616,209,203,127,150,0,0,0,1,4
2284,43,19,0,0,120,220,194,101,1036,0,0,0,1,4
2272,35,17,0,0,1507,216,201,115,642,0,0,0,1,4
2131,38,27,0,0,603,208,170,82,875,0,0,0,1,4
2342,348,6,0,0,1448,209,231,160,351,0,0,0,1,4
2049,322,16,0,0,872,178,222,184,600,0,0,0,1,4
2290,86,24,30,0,1325,246,192,61,830,0,0,0,1,4
2401,16,16,30,3,470,204,204,133,1320,0,0,0,1,4
2295,124,28,190,98,768,253,207,62,1533,0,0,0,1,4
2328,112,26,277,134,890,253,203,61,1440,0,0,0,1,4
2284,351,5,0,0,1110,212,232,158,765,0,0,0,1,4
2260,116,13,30,5,811,242,227,112,560,0,0,0,1,4
2220,18,12,0,0,828,211,215,140,351,0,0,0,1,4
2277,25,12,0,0,1167,213,213,134,711,0,0,0,1,4
2282,50,8,0,0,242,224,222,132,451,0,0,0,1,4
2386,49,13,426,189,849,225,211,117,1519,0,0,0,1,4
2331,265,11,124,29,1180,192,245,192,134,0,0,0,1,4
2364,51,10,446,170,957,225,219,127,1437,0,0,0,1,4
2338,248,9,150,12,1176,202,247,183,108,0,0,0,1,4
2242,135,23,0,0,1572,249,223,89,713,0,0,0,1,4
2224,115,32,212,124,824,254,190,36,247,0,0,0,1,4
2106,52,13,0,0,1277,227,212,117,960,0,0,0,1,4
1996,96,13,0,0,210,240,221,109,256,0,0,0,1,4
2426,92,17,30,8,702,245,211,89,1173,0,0,0,1,4
2237,113,17,30,6,854,247,221,96,1121,0,0,0,1,4
2262,132,6,0,0,268,231,237,139,350,0,0,0,1,4
2149,68,9,0,0,916,229,223,126,819,0,0,0,1,4
2359,82,14,382,165,924,239,214,103,1441,0,0,0,1,4
2204,139,31,67,41,1400,248,213,68,891,0,0,0,1,4
2309,100,5,0,0,924,229,233,138,977,0,0,0,1,4
2194,124,13,0,0,892,241,231,117,1401,0,0,0,1,4
2388,65,21,0,0,722,234,193,81,1140,0,0,0,1,4
2054,176,7,0,0,895,224,244,154,323,0,0,0,1,4
2244,307,16,30,-2,384,175,229,194,841,0,0,0,1,4
2274,119,17,192,91,1298,247,223,99,1008,0,0,0,1,4
2377,109,32,234,136,408,254,185,32,1891,0,0,0,1,4
2306,54,2,0,0,108,220,234,150,85,0,0,0,1,4
2250,346,9,0,0,1159,203,227,162,742,0,0,0,1,4
2168,352,7,0,0,661,208,228,158,1403,0,0,0,1,4
2176,131,31,127,72,886,251,205,56,258,0,0,0,1,4
2038,137,19,30,1,591,246,229,104,636,0,0,0,1,4
2113,32,12,30,3,1230,217,213,129,1044,0,0,0,1,4
2058,338,15,0,0,890,187,218,170,285,0,0,0,1,4
2500,102,8,124,9,900,234,230,128,5328,1,0,0,0,5
2768,336,19,212,35,1682,174,210,174,1158,0,0,1,0,5
2569,93,5,430,22,1266,227,233,140,1461,0,0,1,0,5
2726,65,28,127,73,150,233,172,53,2012,1,0,0,0,5
2822,225,8,702,59,2135,209,248,175,1770,0,0,1,0,5
2829,169,19,300,6,690,231,244,138,499,1,0,0,0,5
2781,70,5,201,5,1968,225,230,140,2652,1,0,0,0,5
2885,193,24,582,53,752,209,250,162,1692,0,0,1,0,5
2748,43,9,30,0,1657,222,221,134,2611,1,0,0,0,5
2733,65,26,175,89,180,234,178,60,1687,1,0,0,0,5
2767,92,34,201,118,210,249,168,18,2577,1,0,0,0,5
2822,68,20,150,71,1410,236,195,81,1273,0,0,1,0,5
2829,191,15,192,80,1746,218,251,162,1173,0,0,1,0,5
2843,171,15,319,14,720,229,246,144,511,1,0,0,0,5
2553,16,7,30,0,1661,214,226,148,1723,0,0,1,0,5
2801,91,34,182,129,1348,249,166,17,892,0,0,1,0,5
2953,263,6,60,5,4754,206,243,175,2268,1,0,0,0,5
2734,96,27,150,86,175,251,191,51,2389,1,0,0,0,5
2958,156,24,216,45,339,239,234,110,808,0,0,1,0,5
2962,179,26,175,41,277,220,244,140,765,0,0,1,0,5
2840,120,18,228,69,534,248,222,95,1201,1,0,0,0,5
2790,181,22,297,92,832,222,247,147,2005,0,0,1,0,5
2948,147,8,457,31,767,231,239,140,2251,0,0,1,0,5
2798,155,15,592,164,2764,237,240,129,1931,0,0,1,0,5
2882,72,29,270,157,1981,238,170,42,541,0,0,1,0,5
2733,66,26,108,24,201,234,177,59,2081,1,0,0,0,5
2928,123,30,350,186,1982,254,202,52,603,0,0,1,0,5
2797,100,35,175,125,1359,251,169,15,902,0,0,1,0,5
2703,130,20,127,49,1500,248,225,97,780,1,0,0,0,5
2885,153,18,124,30,350,239,238,122,1015,0,0,1,0,5
2938,145,25,335,193,2024,245,227,94,735,0,0,1,0,5
2507,11,1,60,6,633,217,236,156,5638,1,0,0,0,5
2801,110,9,42,4,713,236,230,126,108,1,0,0,0,5
2803,259,25,277,58,1693,153,244,225,2221,0,0,1,0,5
2871,172,19,210,88,1082,229,245,140,2938,0,0,1,0,5
2827,143,21,228,4,720,245,230,102,430,1,0,0,0,5
2888,191,23,558,56,765,212,251,161,1674,0,0,1,0,5
2883,179,12,42,7,212,225,247,153,1020,0,0,1,0,5
2794,144,19,272,-28,661,243,233,110,466,1,0,0,0,5
2609,102,14,497,-30,666,243,221,104,642,0,0,1,0,5
2654,266,21,30,1,1379,162,244,218,1020,0,0,1,0,5
2862,284,12,866,185,2250,187,240,192,1663,0,0,1,0,5
2741,92,22,210,85,210,248,201,71,1832,1,0,0,0,5
2766,93,33,150,64,201,250,172,24,2582,1,0,0,0,5
2813,101,29,210,141,1359,253,187,40,916,0,0,1,0,5
2745,0,5,268,55,1498,213,231,156,2040,0,0,1,0,5
2850,62,28,247,125,1972,230,170,54,537,0,0,1,0,5
2705,70,17,90,35,120,236,205,96,2072,1,0,0,0,5
2954,163,27,430,203,1869,233,235,113,895,0,0,1,0,5
2683,93,12,30,5,1315,239,222,111,726,0,0,1,0,5
2820,326,19,371,83,1844,169,215,184,1003,0,0,1,0,5
2769,93,10,30,5,875,236,225,120,2167,0,0,1,0,5
2798,67,28,90,39,1533,234,173,52,1377,0,0,1,0,5
2830,186,21,134,82,1864,218,249,154,1057,0,0,1,0,5
2801,205,7,466,44,1939,216,246,166,1984,0,0,1,0,5
2898,254,7,30,6,4919,204,245,179,1552,1,0,0,0,5
2907,273,10,0,0,1959,194,243,189,1167,0,0,1,0,5
2769,294,18,67,20,1800,167,233,205,1061,0,0,1,0,5
2638,349,5,270,-1,977,211,232,159,808,0,0,1,0,5
2517,13,5,67,5,573,215,229,151,5616,1,0,0,0,5
2744,105,24,218,112,240,252,203,66,658,1,0,0,0,5
2849,159,15,242,98,1980,235,242,133,875,0,0,1,0,5
2820,318,22,421,75,1879,157,214,194,997,0,0,1,0,5
2765,47,24,124,107,134,220,179,80,1256,1,0,0,0,5
2897,90,20,582,244,598,246,205,80,1672,1,0,0,0,5
2826,173,15,30,2,1222,228,246,146,2516,0,0,1,0,5
2683,39,3,67,4,2118,220,232,149,1836,0,0,1,0,5
2894,145,17,268,88,2097,241,235,117,1142,0,0,1,0,5
2859,165,15,247,108,1980,232,244,138,860,0,0,1,0,5
2988,146,25,443,243,1931,245,227,96,815,0,0,1,0,5
2810,152,13,85,11,2308,235,240,133,1183,0,0,1,0,5
2787,131,13,67,9,2214,241,232,119,1368,0,0,1,0,5
2818,237,11,268,91,1657,200,250,187,2250,0,0,1,0,5
2863,319,14,648,97,2126,182,226,183,849,0,0,1,0,5
2950,158,15,306,95,450,235,241,133,853,0,0,1,0,5
2776,36,11,582,42,210,219,216,131,871,0,0,1,0,5
2778,0,3,30,1,1712,215,234,156,2420,0,0,1,0,5
2792,104,18,335,160,360,248,214,88,576,1,0,0,0,5
2576,309,15,162,81,865,178,229,191,1120,0,0,1,0,5
2704,80,4,30,-3,2227,225,232,142,2486,0,0,1,0,5
2954,38,5,30,6,4666,220,228,144,2285,1,0,0,0,5
2724,169,24,42,12,2308,230,242,129,589,0,0,1,0,5
2697,110,17,30,8,1423,247,219,94,1415,0,0,1,0,5
2856,306,18,30,15,2147,169,227,197,920,0,0,1,0,5
2867,139,18,175,54,2190,244,231,109,1063,0,0,1,0,5
2808,178,24,295,53,631,223,245,141,600,1,0,0,0,5
2640,206,17,201,22,3087,207,253,176,1922,0,0,1,0,5
2800,83,6,30,3,702,229,230,135,134,1,0,0,0,5
2733,353,22,108,28,1256,177,196,153,2208,1,0,0,0,5
2804,340,19,323,71,1800,177,210,169,1032,0,0,1,0,5
2876,242,16,335,44,1034,188,251,199,1839,0,0,1,0,5
2808,57,27,228,114,256,227,174,63,1405,1,0,0,0,5
2749,90,30,180,101,180,249,176,33,2483,1,0,0,0,5
2823,346,16,379,87,1855,187,213,163,984,0,0,1,0,5
2809,64,23,240,126,268,234,187,73,1630,1,0,0,0,5
2837,98,8,0,0,1732,234,228,126,1947,0,0,1,0,5
2894,104,13,216,33,2329,241,223,110,618,0,0,1,0,5
2751,336,5,0,0,1020,209,233,162,2216,0,0,1,0,5
2570,335,7,240,28,1405,205,231,165,1500,0,0,1,0,5
2603,21,3,212,5,543,217,232,152,6214,1,0,0,0,5
2777,357,9,404,71,2927,207,225,156,1310,0,0,1,0,5
2742,331,18,124,30,1597,174,215,179,1221,0,0,1,0,5
2818,53,23,247,-22,283,226,184,81,1434,1,0,0,0,5
2833,200,11,175,76,2279,216,250,167,624,0,0,1,0,5
2734,127,16,390,100,2523,245,228,106,2165,0,0,1,0,5
2643,114,22,30,5,1350,251,213,78,631,1,0,0,0,5
2952,156,21,234,44,361,239,237,118,824,0,0,1,0,5
2804,51,6,268,8,420,223,226,138,618,1,0,0,0,5
2929,171,22,192,28,324,229,244,135,875,0,0,1,0,5
2594,27,4,180,-2,360,218,230,149,6185,1,0,0,0,5
2832,180,9,30,1,2051,224,246,155,2418,0,0,1,0,5
2778,44,24,309,99,323,217,179,83,1974,1,0,0,0,5
2830,45,18,516,162,524,222,197,103,2218,1,0,0,0,5
2931,174,7,618,72,2694,224,244,153,1846,0,0,1,0,5
2697,112,5,60,-1,30,229,234,139,807,0,0,1,0,5
2919,81,15,150,26,4696,239,212,99,1829,1,0,0,0,5
2745,296,7,277,47,1441,200,238,178,2030,0,0,1,0,5
2795,62,22,134,-13,242,233,190,80,1406,1,0,0,0,5
2792,320,22,306,56,1777,157,213,193,1068,0,0,1,0,5
2584,17,7,309,17,1519,214,225,147,1736,0,0,1,0,5
2869,257,13,60,10,2071,190,247,195,1315,0,0,1,0,5
2702,67,9,190,18,277,229,222,125,1045,0,0,1,0,5
2720,63,23,30,11,150,233,187,74,2125,1,0,0,0,5
2503,103,4,60,4,700,227,234,141,5592,1,0,0,0,5
2846,86,24,454,197,466,246,191,60,1717,1,0,0,0,5
2727,51,9,0,0,2382,225,220,128,2295,0,0,1,0,5
2844,72,29,212,119,2014,238,172,44,497,0,0,1,0,5
2719,6,10,256,14,1261,208,222,150,2026,0,0,1,0,5
2893,156,11,417,49,2482,233,241,139,2018,0,0,1,0,5
2722,29,6,295,23,108,218,226,144,793,0,0,1,0,5
2759,90,14,30,-8,518,241,217,103,285,1,0,0,0,5
2805,177,26,60,22,1144,223,244,137,2958,0,0,1,0,5
2713,65,7,258,26,324,227,226,134,1015,0,0,1,0,5
2955,212,12,30,8,1724,209,251,176,1471,0,0,1,0,5
2876,272,12,30,-7,2021,189,243,194,1401,0,0,1,0,5
2722,61,11,170,45,175,229,218,121,2032,1,0,0,0,5
2897,15,7,175,6,1878,214,225,148,1500,0,0,1,0,5
2690,115,23,190,74,1410,252,211,74,713,1,0,0,0,5
2702,313,11,153,1,1450,190,232,181,2167,0,0,1,0,5
2808,311,14,0,0,2268,182,230,187,872,0,0,1,0,5
